word,frequency
afghani,2.136932182158717
afghanis,1.5928641378084412
afghanistan,3.2649619957441587
afghans,2.333226827302685
aficionado,2.3710153881920846
aficionados,2.0699853925281033
afield,2.136932182158717
afikomen,2.29183414214446
afire,2.7068074901152777
aflame,2.547106647247766
afloat,3.226332593388028
aflutter,1.9908041464804787
afoot,3.016110011745249
afore,2.592864137808441
aforehand,1.5928641378084412
aforementioned,2.6897741508164974
aforesaid,1.9908041464804787
aforethought,1.8938941334724222
afoul,2.3710153881920846
afraid,5.393306259144698
afresh,2.437962177822698
africa,4.273199651223004
african,3.8309102409372366
africans,3.0321968316387036
afrikaans,1.8938941334724222
afrikaner,1.7689553968641223
afro,3.0552621357073972
afros,1.8938941334724222
aft,3.5495127170136445
after,5.833575592240191
afterbirth,2.0699853925281033
afterburner,1.7689553968641223
afterburners,1.8938941334724222
aftercare,2.0699853925281033
afterdeck,1.7689553968641223
aftereffect,1.8938941334724222
aftereffects,2.1949241291364032
afterglow,2.522283063522734
afterimage,1.7689553968641223
afterlife,3.2056479945281766
aftermarket,1.7689553968641223
aftermast,1.5928641378084412
aftermath,3.0242279019674285
aftermaths,1.5928641378084412
afternight,1.7689553968641223
afternoon,4.960871943029616
afternoons,3.3004343139063774
afters,1.8938941334724222
afterschool,2.0699853925281033
aftershave,3.0400221691506606
aftershaves,1.5928641378084412
aftershock,2.4057774944512964
aftershocks,1.5928641378084412
aftertaste,2.3710153881920846
afterthought,2.437962177822698
afterthoughts,1.7689553968641223
afterward,3.34491258562788
afterwards,4.1461401839455405
afterwords,1.7689553968641223
afterwork,1.5928641378084412
afterworld,1.5928641378084412
ag,3.062686153786604
aga,2.2460766515837847
again,5.898527141458522
against,5.30420730936695
agal,1.9908041464804787
agamemnon,3.155157002264916
agapanthus,1.8938941334724222
agar,1.5928641378084412
agarose,1.5928641378084412
agata,2.3710153881920846
agate,1.7689553968641223
agates,1.5928641378084412
agave,1.7689553968641223
age,4.898215507255065
aged,3.5566519651539963
agee,2.592864137808441
ageing,2.547106647247766
ageism,2.4057774944512964
ageist,1.9908041464804787
ageless,2.4959541248003845
agen,1.7689553968641223
agencies,3.509318086358366
agency,4.288345814298639
agenda,3.86470574434494
agendas,2.634256822966666
agent,5.010833780023178
agenting,1.5928641378084412
agents,4.323242606396084
ager,1.5928641378084412
ageratum,1.5928641378084412
ages,4.046182477855479
aggie,3.3212179198296696
aggies,1.8938941334724222
agglutinate,1.5928641378084412
agglutinin,1.5928641378084412
aggrandize,1.5928641378084412
aggrandizement,1.5928641378084412
aggrandizing,1.5928641378084412
aggravate,2.87161773876127
aggravated,3.1047474987873156
aggravates,2.29183414214446
aggravating,2.6897741508164974
aggravation,3.0699853925281038
aggregate,2.333226827302685
aggregating,1.7689553968641223
aggregation,1.7689553968641223
aggress,1.7689553968641223
aggressed,1.5928641378084412
aggresses,1.7689553968641223
aggression,3.4501966342397097
aggressions,1.9908041464804787
aggressive,3.900360175721654
aggressively,2.848136642911747
aggressiveness,2.614053436878379
aggressor,2.7689553968641225
aggressors,2.4959541248003845
aggrieved,2.333226827302685
aggro,1.5928641378084412
agha,1.5928641378084412
aghast,2.1949241291364032
agile,2.614053436878379
agility,2.672045383856066
agin,2.634256822966666
aging,3.41240807335031
agist,1.5928641378084412
agists,1.5928641378084412
agit,1.5928641378084412
agitate,2.653561978162053
agitated,3.4024238524437087
agitates,2.136932182158717
agitating,2.1949241291364032
agitation,2.7068074901152777
agitato,1.8938941334724222
agitator,2.3710153881920846
agitators,2.437962177822698
agitprop,1.5928641378084412
aglet,1.5928641378084412
aglow,2.6897741508164974
agnate,2.0699853925281033
agnates,1.9908041464804787
agnosia,1.5928641378084412
agnostic,2.592864137808441
ago,5.455978724614638
agog,2.136932182158717
agonal,2.0699853925281033
agonies,2.4057774944512964
agonised,1.9908041464804787
agonising,2.1949241291364032
agonist,1.5928641378084412
agonize,2.0699853925281033
agonized,2.4057774944512964
agonizing,2.860035866211455
agony,3.5751353708480096
agora,1.5928641378084412
agoraphobia,2.1949241291364032
agoraphobiac,1.7689553968641223
agoraphobic,2.29183414214446
agoraphobics,1.5928641378084412
agoras,1.5928641378084412
agos,1.7689553968641223
agr,1.5928641378084412
agrarian,2.2460766515837847
agreat,1.5928641378084412
agree,4.810216457689804
agreeable,3.2056479945281766
agreeably,1.8938941334724222
agreed,4.554996607106677
agreeing,3.3212179198296696
agreement,4.242685601033006
agreements,2.9150834325423602
agrees,3.634256822966666
agrement,1.5928641378084412
agrestic,2.634256822966666
agribusiness,2.1949241291364032
agricultural,2.9820302221729738
agriculturalist,1.7689553968641223
agriculture,3.0477089978169514
agricultures,1.5928641378084412
aground,2.7068074901152777
agt,1.5928641378084412
agua,2.7689553968641225
aguacate,1.5928641378084412
aguardiente,1.9908041464804787
ague,1.7689553968641223
aguinaldo,1.5928641378084412
agura,1.7689553968641223
agust,1.8938941334724222
agy,1.5928641378084412
ah,5.314509904098188
aha,3.849341344050118
ahab,2.9150834325423602
ahchoo,2.4057774944512964
ahead,5.296842962816827
ahem,3.885120209164917
ahi,2.4959541248003845
aho,2.2460766515837847
ahold,3.7803848586449043
ahorse,1.5928641378084412
ahoy,3.5705877430972888
ahs,1.9908041464804787
ahu,1.9908041464804787
ai,3.5818687535069778
aid,4.143092490863535
aidable,1.5928641378084412
aide,3.30886748144324
aided,2.8233130591867153
aider,1.5928641378084412
aides,2.8103480820223474
aiding,3.0321968316387036
aids,3.0321968316387036
aikido,1.9908041464804787
ail,2.3710153881920846
ailed,1.7689553968641223
aileron,1.5928641378084412
ailerons,1.9908041464804787
ailing,2.7231979063034473
ailment,2.7231979063034473
ailments,2.7969841204643657
ails,2.8938941334724224
aim,4.1720759180399405
aimed,3.29183414214446
aimer,1.8938941334724222
aiming,3.579635872074686
aimless,2.4679254012001413
aimlessly,2.634256822966666
aims,3.077163977155227
ain,5.639144638169652
aint,2.437962177822698
ainu,1.8938941334724222
aioli,1.5928641378084412
air,5.142541627518997
airbag,2.614053436878379
airbags,2.2460766515837847
airbase,2.0699853925281033
airboat,1.9908041464804787
airborne,3.626287893295391
airbrush,2.29183414214446
airbrushed,2.2460766515837847
airbrushing,1.7689553968641223
airburst,1.7689553968641223
aircraft,3.975781272895972
aircrafts,2.3710153881920846
aircraftsman,1.5928641378084412
aircrew,1.8938941334724222
airdate,1.5928641378084412
airdrome,1.7689553968641223
airdromes,1.5928641378084412
airdrop,1.7689553968641223
aire,1.7689553968641223
aired,2.9545919738260342
airedale,2.136932182158717
airedales,1.5928641378084412
airfare,2.4057774944512964
airfares,1.7689553968641223
airfield,3.3673811035369905
airfields,2.1949241291364032
airflow,2.1949241291364032
airfoil,1.5928641378084412
airhead,2.7389921734866793
airheads,2.136932182158717
airiness,1.5928641378084412
airing,2.8103480820223474
airings,1.5928641378084412
airless,2.0699853925281033
airlift,2.4679254012001413
airlifted,2.333226827302685
airlifting,2.0699853925281033
airlifts,1.5928641378084412
airline,3.812972225848496
airliner,2.7689553968641225
airliners,2.1949241291364032
airlines,3.5751353708480096
airlock,2.9253025977240465
airlocks,1.5928641378084412
airmail,2.547106647247766
airman,2.7831958359787325
airmen,2.8359021864947356
airmobile,1.5928641378084412
airplane,4.038468341082039
airplanes,3.509318086358366
airplay,2.3710153881920846
airport,4.579859677532823
airports,3.1430924908635354
airs,2.8938941334724224
airship,2.7831958359787325
airships,1.9908041464804787
airsick,2.522283063522734
airsickness,1.7689553968641223
airspace,3.2109122345205336
airspeed,2.6897741508164974
airstream,2.2460766515837847
airstrike,2.1949241291364032
airstrikes,1.7689553968641223
airstrip,3.0552621357073972
airstrips,1.8938941334724222
airtight,3.0552621357073972
airtime,2.437962177822698
airwave,1.5928641378084412
airwaves,2.7389921734866793
airway,3.2161134282063415
airways,2.9545919738260342
airworthy,1.5928641378084412
airy,2.522283063522734
ais,1.8938941334724222
aisle,3.87161773876127
aisles,2.87161773876127
ait,1.9908041464804787
aiwan,1.7689553968641223
ajar,2.672045383856066
ajax,3.0242279019674285
ajog,1.5928641378084412
ajoint,1.8938941334724222
ak,2.5705877430972888
aka,3.016110011745249
akamatsu,1.5928641378084412
akasa,1.5928641378084412
akasha,2.437962177822698
ake,2.87161773876127
aked,1.5928641378084412
akee,1.8938941334724222
akela,2.3710153881920846
akey,2.0699853925281033
akimbo,1.9908041464804787
akin,2.4679254012001413
aking,1.7689553968641223
akkadian,1.5928641378084412
ako,1.5928641378084412
akra,1.5928641378084412
akron,2.882898749170959
aku,2.0699853925281033
al,5.016683229773845
ala,1.9908041464804787
alabama,3.661049999554603
alabaster,2.8359021864947356
alack,2.136932182158717
alackaday,1.5928641378084412
alacrity,2.0699853925281033
aladdin,3.226332593388028
alai,1.7689553968641223
alameda,2.9253025977240465
alamo,3.161065861875436
alamos,2.547106647247766
alan,4.516367204750546
alar,2.1949241291364032
alarm,4.474534045480502
alarmed,3.4736777300892325
alarming,3.062686153786604
alarmingly,2.2460766515837847
alarmist,2.547106647247766
alarms,3.4904912290988825
alarum,1.8938941334724222
alarums,1.7689553968641223
alas,3.584090213500936
alaska,3.6420821604786227
alaskan,2.7068074901152777
alaskans,1.7689553968641223
alaskas,1.5928641378084412
alastor,2.0699853925281033
alb,1.5928641378084412
alba,2.8359021864947356
albacore,2.2460766515837847
alban,1.9908041464804787
albania,2.8359021864947356
albanian,2.999404318242396
albanians,1.5928641378084412
albany,3.3252578976314098
albatross,2.9046179988641954
albatrosses,1.7689553968641223
albe,1.7689553968641223
albee,1.8938941334724222
albeit,2.882898749170959
alberich,2.0699853925281033
albert,4.269557747433308
alberta,2.592864137808441
albinism,1.7689553968641223
albino,3.0699853925281038
albinos,1.9908041464804787
albion,1.5928641378084412
album,4.010335831011734
albumens,2.0699853925281033
albumin,1.9908041464804787
albums,3.3710153881920846
albuquerque,3.3990441117923282
albus,2.3710153881920846
alc,1.8938941334724222
alcalde,2.4679254012001413
alcazar,1.7689553968641223
alce,1.5928641378084412
alchemical,2.136932182158717
alchemically,1.5928641378084412
alchemist,2.4679254012001413
alchemists,2.136932182158717
alchemize,1.5928641378084412
alchemy,2.3710153881920846
alcibiades,1.9908041464804787
alcmene,2.860035866211455
alcohol,4.219204505183484
alcoholic,3.7928934043622116
alcoholics,3.0321968316387036
alcoholism,2.9352868186306473
alcove,2.6897741508164974
alcoves,1.7689553968641223
ald,2.4057774944512964
aldebaran,1.8938941334724222
aldehydes,1.5928641378084412
alden,3.226332593388028
alder,2.0699853925281033
alderman,2.9150834325423602
aldermen,1.5928641378084412
alders,1.8938941334724222
aldrin,2.592864137808441
aldrins,1.7689553968641223
ale,3.599330180057673
alec,3.634256822966666
alecs,1.5928641378084412
alee,2.0699853925281033
alef,1.7689553968641223
alehouse,1.5928641378084412
aleikum,1.8938941334724222
alem,1.5928641378084412
alembic,1.5928641378084412
aleph,2.136932182158717
alert,4.31384988196218
alerted,3.255621969490015
alerting,2.5705877430972888
alertly,1.7689553968641223
alertness,1.9908041464804787
alerts,2.4679254012001413
ales,2.0699853925281033
aleutian,1.7689553968641223
aleutians,2.2460766515837847
alexander,3.9784704114067533
alexanders,1.9908041464804787
alexandria,2.882898749170959
alexandrian,1.5928641378084412
alexandrine,2.1949241291364032
alexia,2.7068074901152777
alf,3.077163977155227
alfa,2.522283063522734
alfalfa,2.8233130591867153
alfonso,2.9450466559198034
alfred,3.8635429739531473
alfresco,2.1949241291364032
alg,1.5928641378084412
algae,2.653561978162053
algebra,3.2508755344655533
algebraic,1.8938941334724222
algeria,2.672045383856066
algerian,2.634256822966666
algerians,1.9908041464804787
algiers,2.8233130591867153
algin,1.5928641378084412
alginate,1.7689553968641223
algonquin,2.333226827302685
algorismic,1.5928641378084412
algorithm,2.7389921734866793
algorithmic,2.333226827302685
algorithmically,1.5928641378084412
algorithms,2.4057774944512964
alguacil,1.5928641378084412
alhambra,2.634256822966666
alia,2.4057774944512964
alias,3.6119804282555137
aliases,2.9352868186306473
alibi,3.9222620171694835
alibied,1.8938941334724222
alibiing,1.7689553968641223
alibis,3.062686153786604
alice,4.423131938742083
alien,4.241224148789373
alienate,2.7689553968641225
alienated,2.9150834325423602
alienating,2.7231979063034473
alienation,2.653561978162053
alienist,2.2460766515837847
aliens,3.98379924491182
alight,2.634256822966666
alighted,1.7689553968641223
alighting,1.7689553968641223
align,2.8359021864947356
aligned,2.9046179988641954
aligning,2.136932182158717
alignment,3.124343054850696
alignments,1.5928641378084412
aligns,2.0699853925281033
alike,4.055262135707397
alimentary,1.9908041464804787
alimonies,1.8938941334724222
alimony,3.4156857831115457
aline,2.6897741508164974
alinements,1.5928641378084412
alison,3.8704733521125325
alit,1.7689553968641223
ality,1.5928641378084412
alive,5.188305242623738
aliyah,1.8938941334724222
alk,2.136932182158717
alkali,2.5705877430972888
